Stop Name,Latitude,Longitude
Ravipuram,9.959340224,76.28242883
Vadakke Bajanamadam,9.891509341,76.28514915
Nalam Mile,10.10554251,76.3033518
Alliance Junction,9.954072856,76.34382487
New Voice,9.769640959,76.28144969
Shenoys Bus Stop,9.977070377,76.28409986
Ambalam Or Harbour,9.847065864,76.26780822
Kalungu,10.21928821,76.44136037
Kanjirakkad,10.12741676,76.47275032
Lissie Junction Or Manappatti Parambu,9.99203938,76.28908983
Gandhi Square,9.943813114,76.33502516
Karikkode,10.14617506,76.45969027
Keezhillam High School,10.05329603,76.53060129
Call Pin,9.636339005,76.29866931
Erumalappady,10.08055434,76.57582398
Kuppethazham Junction,9.9391046,76.41829646
Vallom,10.13616268,76.46716297
Hoc,9.971035943,76.38120251
School Muttam Or Elamkunnappuzha Panjayath,10.01036238,76.23008694
Thamathupady,9.804729237,76.64721387
Aramana,10.20708805,76.45247364
Malakhappady,9.819130715,76.2740885
Derbathotty,9.969709554,76.81020258
Cheeda Mukku,10.24576794,76.38358937
Millumpady,9.845534918,76.53485932
Asoka Theatre,10.22098882,76.20123328
Thaiveppu,10.13541892,76.22066123
Ration Kada Kavala,10.10278892,76.38400022
Thalayolaparambu,9.785145859,76.44283615
Vallarpadam baslica,9.990882311,76.24948416
Kadhar Junction,9.995316555,76.22368517
Thekkenada,9.749244135,76.39592424
Mangalathuthazham,9.852065353,76.60443805
Ponekkara Bus Stop,10.03290493,76.29638082
High School,10.35184856,76.13127701
Chirapadi,9.928250302,76.51378056
Mes,10.08882123,76.40521082
Vai Pady,10.03966194,76.30085265
Chittanadu,10.02652306,76.3989572
Mullan Kuzhi Or Don Bosco,10.11019037,76.38895851
Kaipuzhamuttu,9.650297332,76.42957261
Nattika,10.42040206,76.10491207
Navajeen Nagar,10.05862052,76.52779567
Kumaranpeedika,10.03125816,76.47911254
Police Station Or Anndikkadavu,9.886179436,76.26100903
Vadakkum puram,10.17918142,76.2303767
Chavakkadu,10.58039767,76.02517083
Pathadipalam,10.03918682,76.31566888
Canal Kavala,10.0737389,76.48315268
Puthiya Road,10.06745471,76.32245975
Kattikunnu,9.83219409,76.39086925
Nadamuri,10.21977979,76.45125172
Thachethu Parambu,10.07578906,76.22132452
C I F T Junction,9.938821219,76.26953442
Kanal Vandu,10.05973014,76.43755511
Ottamassery Palli,9.700803717,76.28967001
Thonniyakavu South,10.13553481,76.23143617
Palli Nada,9.907734967,76.3191822
Peedika Padi,9.869005569,76.55239647
Kurisu Junction,9.901180058,76.52259928
Manapattiparambu,9.993237045,76.2888845
Poothuruthy Palam,10.30201278,76.36839172
Gandhi Road,10.01987288,76.41091676
Vyshali,9.987390396,76.31600457
Aduvassery,10.15608544,76.31954508
Kochu Palli Bus Stop,9.933922007,76.26454737
Mulappuram,9.933463592,76.80060202
Ravipuram Bus Stop,9.959583856,76.2890163
Thottuva Palam,10.17244389,76.49470431
Pddp,10.15581928,76.48349976
Vayalar,9.723901322,76.318264
Puythiya Palam,9.847190833,76.32878902
Vilangue,10.05225764,76.42985168
Pirlakkad,10.12560518,76.53206891
Poyianimalla,9.781022833,76.61306698
Colonypadi,10.02904443,76.4784464
Colony Stop,10.01369348,76.22515572
Indira Junction,9.712045907,76.33736218
Chemmens Junction,9.939282166,76.25337703
Kalamassery Municipal Or Panchayath Busstop,10.04414468,76.31858692
Madras Kavala,10.15979862,76.4852407
Araam Mile,9.93940743,76.64727349
Oushadhi Junction,10.11683234,76.47597282
Pollethai,9.582552606,76.30619218
Elecetricty Stop,9.90123489,76.36847919
Manakkalkkadavu,9.820693947,76.44636435
Kochangaadi,9.800161397,76.39840898
Warehouse Or Thrivenippadi,10.13935359,76.24654203
Kurichilakkode Canal,10.1776658,76.50810768
Gtn Or Rajagiri Hospital,10.08928134,76.38754731
I R Valavu,10.18049405,76.17215255
Karingalkad Kapela,10.20286743,76.44290345
Kaanjiramattam Pally Bus Stop,9.849832874,76.40696215
Kalunkku,9.821127053,76.43288659
Vayashalappadi,10.02799812,76.47410536
Panangad,9.882791449,76.33005394
Pally Pady Mookkannur,10.21392336,76.4069297
Eechamukku,10.00941298,76.34266402
Kaipamangalam,10.34048766,76.13713666
Kairali Junction,10.17579337,76.22759408
Fort Kochi Veli Bus Stop,9.952360375,76.24468353
Pranavam,9.905094402,76.30638571
Ponnarimangalam,10.00366632,76.26251124
Avt,9.964624762,76.26694886
Karukutty,10.23015928,76.37377154
Rail,10.00910943,76.26143017
Millumpady,9.88783605,76.43816686
Bank Junction,10.11269684,76.35346897
Palluruthy Veli Bus Stop,9.92102967,76.27373341
Airport,10.15968288,76.39020257
Ambalam,10.0349187,76.46037413
Nagapady Junction,9.922099369,76.39862566
Kidachira,9.978451181,76.48931362
Vachaal,10.13675242,76.48069085
Kuzhikkadu,9.977922926,76.38505521
Adivaram Bus Stop,10.07204699,76.36394188
Tabour hill stop,10.26128668,76.42411052
Deepthi,9.704125236,76.74057543
Thangal Nagar Junction,9.917097325,76.28086909
Society Padi,10.03854108,76.54056744
Puliyanam Junction,10.21596319,76.35491963
Colonypady,10.11149656,76.28240871
Sundari mukku,9.992156227,76.41830792
Nirmala Giri Padi,9.930346193,76.49054551
Vaalakom,9.981196125,76.51993896
Janakshemam,9.610024855,76.30177792
Pallikkara,10.02516656,76.4038165
Supermarket Or vaaniyakkadu,10.13669517,76.2471508
Niveditha,10.09634129,76.3857641
Thanki Palli,9.707433504,76.29824895
Kaithakaadu,9.716530689,76.29707527
Vallam,10.13600722,76.46771421
Kmp Nagar Stop,9.920648307,76.28310077
Chottanikkara Temple,9.93318783,76.39035325
Panchayat,10.0503407,76.3775358
Essan Muttam,10.20139228,76.32377096
Mla Pady,10.11484656,76.40781735
Kinar Mukku,9.730740644,76.28645448
Thirumuppam,10.09261235,76.26647879
Jacobic Pally,10.08672506,76.236658
Vishnu puram Ambalam,10.05130716,76.28957138
Thavannakadu,9.742580431,76.36873187
Company Kadavu Or Aarattu Kadavu,10.14978292,76.17590862
Kazhuthumuttu Junction,9.935231747,76.25585533
Paakkanaadupady,9.899022053,76.45813957
Kadavalthututh Or Kadathuruth,10.18775035,76.20766461
Colonypadi,10.18691922,76.49088561
Chalakkappara,9.845308056,76.41291452
Livipuram,9.999783066,76.26348516
Aluva Bypass Bus Stop,10.11089292,76.35053425
Lp School,10.0099813,76.52356988
Ambalam,10.21410618,76.45029906
Millumpady Stop,9.889898069,76.4870317
Infopark,10.26933824,76.35336834
Chandrapuraa,10.2044224,76.45257207
Bank Junction,10.1966264,76.38545482
Piraroor,10.16587549,76.41093554
Manakkapadi Stop,10.02346868,76.4622876
Perumbavoor private bus stand,10.11295514,76.47175949
Odambally,9.820962322,76.35015895
Mathil Moola,10.2852225,76.17020703
Kapela,10.02963472,76.38969664
Edathrakkavu,10.30819724,76.38907368
Panaykkapadi,9.991897223,76.41157461
Kanjirakunnu,10.18273861,76.53035369
Marangad School,9.786076193,76.68106617
Shasthamughal,9.95302275,76.389956
Valamboor,10.0107625,76.45569617
Manakka Padi Beverages,9.825472152,76.48786563
Gandhi Nagar,9.977006264,76.29282397
Kolencherry Kavala,10.18897339,76.44788545
Milma Junction,10.06250836,76.42394744
Pulary,10.14399722,76.47232982
Chittethukara Bus Stand,9.998208251,76.35059421
Muthuvattoor,10.59476716,76.02930176
Pachullapady,10.08934992,76.56638367
Yodhanapuram Valavu,10.18896084,76.43121199
Koothukad,10.16927116,76.22344399
Palarivattom,10.00550577,76.30495878
Chalipuram,9.864613686,76.26781043
Kurilikkan Kavala,10.19833968,76.50710178
Ambala Kadavu,9.999393378,76.22122852
Vytila Junction Bus Stop,9.96870613,76.31771052
Onnam Block,10.20164334,76.52112924
Kalamassery Municipal Busstop,10.04423183,76.31913409
Kumbhappilly,9.940019951,76.40576778
Elamkavu,10.12834063,76.54713811
Kallupalam,10.12001166,76.29602734
Illathupady Bus Stop,10.09930198,76.20529913
Nayathodu Junction,10.18495882,76.39907355
New Voice,9.7696175,76.28147082
Mangottupadi School,10.56166035,76.03314651
Panchayat,10.05035867,76.37752352
Elambakapilly Kanal Bund Road,10.15501652,76.49289414
Companypaday,9.889372648,76.26019945
Seminarypadi Bus Stop,10.12416806,76.33998903
Aanavathil Junction,10.0708679,76.31701208
Kadackanad School,9.989271179,76.49586221
Keezhambara,9.702220902,76.73264956
Ayyapankavu,9.995960441,76.28050341
Chelakkulam Thaikavu,10.05335901,76.43162465
Cherunkal,10.03014096,76.4411507
Puthiyakavu,9.717226622,76.31754016
Bankum Padi,9.86967465,76.57248168
Puthenkav Ambalam,10.20410433,76.33767245
Pollethal,9.582551776,76.30617712
Nagambadam Or Kottayam New Bus Stand,9.595246383,76.52805686
Araam Mile,9.939464562,76.64721381
Thalikkara,10.16055595,76.33999699
Illithode,10.201844,76.52996384
Cable Junction,10.23661164,76.3737423
Thottakam,10.19099058,76.43905644
Colonypadi,10.17648027,76.36988581
Kadavanthara Or Gcda Bus Stop,9.9667955,76.29863765
Puthencruz Stand,9.969398758,76.4233731
Lakshadweep Office,9.965761889,76.26394905
ambalathum kaavu,9.962354902,76.37387093
Kulangara Padi,9.866359037,76.53735342
Thuruthippilly Pally,10.08786662,76.47989121
Netoor Junction,9.928814865,76.31779735
Aathani Junction,9.871324357,76.58506892
Canal,10.18582646,76.52424898
Athani,10.15569397,76.20685647
Eereth Junction,9.77626814,76.4326735
Paravana Junction,9.95198924,76.2556509
Perumbavoor Town,10.11318642,76.47154907
Govt Aashupathri Padi,9.874078057,76.49562154
Kseb Stop,10.15406166,76.35003019
Ksrtc Stand Stop,9.715876122,76.68897956
Palapprassery Or Companypady,10.15587699,76.33080514
Appolo Junction Or Premier,10.06181246,76.32308921
Kuruppam Pady Pally Kavala,10.11218668,76.52165424
Ochanthurath,10.01063876,76.22995818
Punnakaveli Bus Stop,9.858074572,76.38326876
Ashramam Padi,10.22738407,76.32878495
Pattimattom,10.02524359,76.44967085
Vaduthala Palam,10.02365783,76.27392273
Municipal Junction,10.14861771,76.22440702
Naluvazhy Kapela,10.20590599,76.23932724
Canal,10.12729069,76.51177311
Pallipadi stop,10.06888984,76.28594808
Pottachira Temple,10.07076124,76.35828666
Chettinada Ambalam Stop,10.18217924,76.52785959
Maavinchodu,10.03662277,76.44913812
Kudakuthi,9.947217391,76.44345129
Kurishu Palli Junction,9.876469845,76.4875759
Ullas Nagar,10.270522,76.35821548
Manakkapady,10.08274038,76.35739778
Gonduparambu,9.814701287,76.27517671
Bristow Road Or Park Bus Stop,9.955723997,76.26976877
Vadakkekara,9.733282787,76.36211852
Pallithode Hospital Stop,9.776530652,76.28361348
St Joseph School,10.19297275,76.36627473
Menon Kavala,10.18193978,76.51060235
Aala Bus Stop,10.25134957,76.18642297
Kpm High School,10.08534798,76.20902346
Gurudeva,10.15817964,76.1976733
Padath,9.953188584,76.43301175
Ksrtc,10.19659313,76.38698091
Malayattoor Pally,10.18482243,76.50585597
Railway Station Check Post Padi,9.826638875,76.45643054
Eecharan Kavala,10.06719716,76.44772507
Kumbalanghi Vazhi Bus Stop,9.913857403,76.27830175
L P School Stop,10.15492003,76.27996806
Paalapadi,9.955037839,76.41966538
Chengal Palam,10.14947184,76.42579377
Pattanam Junction,10.15646047,76.21342385
sndp,9.871264463,76.29033394
Nettupadam Junction,9.924724561,76.49815854
Tazhanjira,10.17704514,76.25571364
Pandikudy Junction,9.952089896,76.24939422
Aspatrypady,9.909316589,76.51988324
Nattika Kottu Kallu,10.4259263,76.10216655
Pournami Busstop Or Gopika,10.08720199,76.26817309
Ambattukavu,10.08084783,76.33955452
Arakkapady Junction,10.06028833,76.45987254
Thiruvanniyoor Panchayath,9.934041747,76.42549217
Kuttamaserry,10.11969996,76.38959678
Balamuruga Temple,10.17029706,76.23790547
Munnoorpilly,10.28312229,76.41989621
Universal,10.27700783,76.38738464
Sndp Temple,10.15899785,76.19991847
Thondal,10.1813175,76.24963672
Near Delavakulam Stand,9.753954987,76.39922315
Aattuvela Kuzhi,9.947929662,76.50199704
Kaimari,9.792374702,76.59514074
Kochuppalli,9.882034118,76.3755722
Valavoor Palli,9.746975162,76.64514074
Ambalappady,9.971021413,76.44444365
Valavu,9.837771627,76.42196497
Kurumbaturuth Ferry,10.18304118,76.22494486
Millennium,9.697899556,76.28998427
Thrippunithura,9.942704246,76.34543126
Kumbalam Ferry,9.908502078,76.29489543
Kaipadamughal,10.04292769,76.33842971
Kombanamury,9.862348296,76.32363722
Peppathi,9.88263586,76.45824375
Parayakkad Ambalam,10.16643506,76.22227258
Madavana,9.911394812,76.31672171
Paravur Kavala Bus Stop,10.1201133,76.34262012
Moonnani Kuzhi,9.923845963,76.52910185
Chera,10.14008174,76.48401913
Arthunkkal Hospital,9.658427029,76.29952301
Lavanya,10.01649132,76.35235571
Snehagiri Church,10.23099763,76.28950143
Kavumpuram,10.1286888,76.49660882
Kokkers,9.958984116,76.24522682
Carbon Company,9.991728208,76.39790791
Cemetery stop,10.0685439,76.26701578
Fact Market,10.07399088,76.30712334
Mercy Hospital,9.794049435,76.35725274
Cheriya Vappalassery Palli Or Telk,10.17115337,76.37308869
Tazhanjira,10.17714707,76.25569419
Paalam Or Kotekavu Church,10.15006426,76.21681517
Asram School Or Aashramam School Stop,10.11676329,76.48870097
Kalanmanda,10.01886613,76.42422021
Cheriyapozhi Palli,9.551928904,76.31144334
Canal Bus Stop,10.09200702,76.44493272
Kadathu Kadavu,9.975103444,76.35456644
Palli Stop,9.89476283,76.33785355
Kattikunnu Juma Masjid,9.826687455,76.39194559
Maavinchuvadu,9.760491608,76.36253729
Vaduthala Palam,10.02395042,76.27391619
Alangad Kavu,10.12181177,76.29826422
Block Panchayath,9.816096795,76.35131952
Vilangue,10.05221028,76.42979173
Marble Kavala Or Marble Junction,10.09184486,76.46949579
Nalukulaghara,9.780201597,76.30455789
Kottankulam,10.30711396,76.15109294
Mannamkavala,10.14917829,76.2524286
Store Kavala,9.617157045,76.3008491
Arattuvazhi Valavu,9.72772981,76.29139015
Pulinjode,9.758399563,76.40226464
Mambra Pally,10.22981816,76.34979287
Chandappura,10.23192941,76.19597593
Aanapuzha,10.20633318,76.21298583
Kollikkal,9.878703288,76.49852361
Subhramanya Kshethram,9.859141917,76.40824324
7Th Block,10.25242488,76.50846845
Jayandhi Road,10.12105862,76.26730425
Kudungasserry Stop,10.05952853,76.21402357
Kizhakke Kotta,9.945033955,76.34913719
Chirayam,10.10129328,76.28546095
Kannamkulangara Or Srv Station,10.00926089,76.49222749
Kunnumpuram Junction Bus Stop,10.04343248,76.29906878
Nattika Kottu Kallu,10.42587436,76.10221193
Kalappurapadi,10.00991632,76.49414905
Chelad Erappu,10.099411,76.64335191
Aattuvela Kuzhi,9.947994388,76.50202453
Mundamveli,9.923929574,76.25620623
Pallipadi,9.863870608,76.43871155
Scaso Club Junction,10.25858593,76.40475749
Petta,9.94979735,76.33188456
Ayyampily Government Hospital,10.12630469,76.19835132
Kizhmuri Stop,9.924913154,76.48201542
P S Mission Hospital Stop,9.937998311,76.32232241
Karikkal Ambalam,10.02808128,76.50920439
Pallippuram Basicilica,10.16679487,76.18143817
Mamangalam,10.009225,76.303685
Padivatton Bus Stop Or Alinchuvadu Junction,10.00756939,76.31577929
Ayyam pilly stop,10.11766081,76.20020574
Chalakka Junction,10.15546171,76.28438541
Nadakkavu,9.898392683,76.36914497
Kochamukku,10.00133954,76.22382587
Moolamkuzhi,9.939511436,76.24842856
Thrippunithura,9.943676957,76.34461506
Ambalam,10.21418075,76.45020049
Vallarpadam Junction,9.98750279,76.25340316
D L B Stop,9.964083871,76.2651851
Ambikamadam,10.05185341,76.50598647
Poothirikka,9.950682547,76.4550886
Thuruthi,10.12249668,76.53789019
Adlux,10.23447146,76.3731844
Vallathol Padi,10.03614476,76.3380087
Ration Kada,10.22492484,76.3970764
Ksrtc Stand,10.14499585,76.2323225
Malattu Bus Stop,9.865020267,76.29164976
Ottapunna,9.697979571,76.31814045
Kumbalam Centre,9.901875323,76.30728014
Panchayath Junction,9.79335395,76.41771881
Government Hospital Bus Stop,9.880922064,76.28724788
Chunnikavala  Chappel Stop,10.22510547,76.43769003
Darmagiri,10.06431939,76.62701876
A K G,9.840161342,76.49232221
Aashupathri Or Light House,9.997961616,76.22206653
Kondotty,10.12815784,76.37268161
Pulary,10.14387131,76.47224462
Pullarkatt Padam,10.16814597,76.29356241
Kuthappady,9.983022764,76.31273811
Pulinchodu,10.17759649,76.31800817
Kakkanad Civil Station Bus Stop,10.0170627,76.34487522
Godown,10.0684715,76.29847606
Anna Stop,10.0374976,76.41150011
Valanjambalam Or South,9.964692461,76.28887536
Mangatoor L P School Stop,9.991793632,76.47262918
Mani Bazar Or Kacheripady,10.17136239,76.17738919
Neeleeshwaram,10.18566557,76.47539812
Thekke jetty,10.05435194,76.26658721
Bbc,10.15684065,76.17316017
Vypin Padi,9.763711995,76.39567924
Ithillparambu,10.15857273,76.20296471
Kakkanad Distrct Co Operative Hospital,10.01799439,76.34571231
Ezhupunna South Post Office Or Karimanjery,9.807409901,76.30050106
Paravana Junction,9.952010044,76.25564353
Mangatoor L P School Stop,9.991819387,76.47267377
Goshree Junction Or Kalamukku,9.982105348,76.24113108
Ambalanada,10.16887902,76.42206117
Kurishupalli,10.40086597,76.11298167
Kadavu,10.3036291,76.39441581
School,10.19837942,76.47246407
Vakkeel Pady,10.23692824,76.34786787
Shapumpadi,10.01846675,76.4959161
ambalamedu post office,9.984773145,76.38671771
Perumbavoor Private Bus Stand,10.11311896,76.47191685
Tower,10.15844007,76.20478316
Kottayathupara Junction,9.93262291,76.3750875
Thanipuzha,10.15960887,76.44285912
Fact Club,9.984385472,76.39577657
Kangarappady,10.0426625,76.35426172
Valappu Bus Stop,10.01586439,76.22985698
Puthiyakavu,10.16587186,76.20267207
Vanndipetta Junction,9.942034337,76.41059172
Gothuruth Or Pallipady,10.18832503,76.21717445
Njalukkara,10.21164801,76.39277443
Kalluthi Shap,10.29938031,76.36234887
Para Junction,10.17415952,76.49941463
Municipal Junction,10.1486754,76.22439724
Palli Bus Stop,10.13976015,76.19857472
Mudikirayi Road,10.11281998,76.53615368
Ankallu,10.14340027,76.525185
Pallikkavala,9.784791515,76.44933811
Chullikal,9.94555521,76.25591639
Railway Gate,10.12084096,76.36381577
Mulavukadu North,10.03402334,76.25316735
Kochambalam Bus Stop,10.06321167,76.21313026
Vayanashala,9.993708491,76.44076729
Store,10.05003926,76.3459115
Pallikkavala,9.784765716,76.44933659
Odapuzhi Paalam,9.542173599,76.31278597
Kulikkadavu junction Or Plaza Bus Stop,10.08430457,76.3652329
Manorama Junction Or Panampilly Nagar,9.965834545,76.29493403
Thekke kavala,10.02112221,76.44811355
Aikkaranadu South,9.967727445,76.47019889
Kunnam,9.917903711,76.74569657
Veliyathaamparambu Bus Stop,10.05676604,76.2151009
Edakochi,9.895019345,76.2960615
Sn Junction,9.953878825,76.34505754
Thavannakadu,9.742582083,76.36875835
Illithond,9.786359417,76.45383056
Piravom Road Railway Station Stop,9.829424527,76.45554287
Ganapathithara,10.30862795,76.38752054
Kovilakampady,10.30855302,76.37580229
Cheranalloor,10.06968508,76.28406236
